url_len,who_is,https,js_len,js_obf_len,dot_count,www_count,embed_url_count,https_count,space_count,=_count,suspicious,tld_length,if_com,if_porn_u,if_safety_u,if_porn_d,if_google_d,if_cn,if_japan,if_korea
67,0,0,411.3,164.52,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
45,0,0,443.7,417.078,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
73,0,0,383.4,233.874,3,1,-1,0,0,0,1,3,1,1,0,0,0,0,0,0
27,1,0,728.1,684.414,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
34,0,0,730.8,416.556,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,1,0
27,0,0,648.9,408.807,1,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
41,0,0,802.8,321.12,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,0,0,322.2,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,0,1,768.6,353.556,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,0,0,500.4,260.208,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
43,0,1,710.1,646.191,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
45,0,0,662.4,516.672,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
48,0,0,541.8,455.112,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,0,0,458.1,201.564,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
60,0,0,589.5,359.595,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,0,0,440.1,396.09,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
45,0,0,363.6,312.696,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,0,0,383.4,176.364,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
33,0,0,500.4,465.372,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,0,0,623.7,430.353,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
42,0,0,315.0,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
20,0,0,519.3,394.668,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
44,0,0,797.4,733.608,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
42,0,0,327.6,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
41,0,0,416.7,245.853,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
32,0,0,523.8,298.566,3,1,-1,0,0,0,0,12,0,0,0,0,0,0,0,0
31,0,0,429.3,339.147,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,0,0,564.3,530.442,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
35,0,1,806.4,540.288,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
27,1,0,576.0,466.56,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
32,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
53,0,0,576.9,478.827,3,1,-1,0,0,0,1,3,1,1,0,0,0,0,1,0
51,0,0,544.5,500.94,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,0,666.0,539.46,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
39,0,0,678.6,637.884,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,0,0,575.1,270.297,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
39,0,0,364.5,167.67,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
68,0,0,427.5,367.65,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
71,0,0,458.1,279.441,3,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
30,0,0,576.9,426.906,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
58,0,0,326.7,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
45,0,0,315.9,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
39,0,1,349.2,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
59,0,0,702.9,288.189,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,0,0,428.4,308.448,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
26,0,0,0.0,0.0,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
47,0,0,704.7,662.418,3,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
22,0,0,844.2,388.332,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
30,0,0,552.6,298.404,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,0,379.8,353.214,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
66,0,0,447.3,201.285,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
25,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
76,0,0,702.9,337.392,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,0,0,593.1,527.859,2,0,-1,0,0,0,0,12,0,0,0,0,0,1,0,0
21,0,0,331.2,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
39,0,0,433.8,338.364,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,0,0,842.4,564.408,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,0,0,576.9,524.979,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,493.2,364.968,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
33,0,0,333.0,0.0,3,1,-1,0,0,0,1,5,0,1,0,1,0,0,1,0
28,0,1,846.0,685.26,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,0,0,362.7,319.176,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,0,450.9,410.319,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
31,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
44,0,0,630.9,346.995,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
46,0,0,738.0,583.02,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
44,1,0,579.6,284.004,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
88,0,1,390.6,367.164,3,1,-1,0,0,0,1,3,1,1,0,0,0,1,0,0
25,0,0,463.5,356.895,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
41,0,0,815.4,668.628,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
52,1,0,828.0,720.36,3,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
27,0,0,557.1,440.109,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
31,1,0,327.6,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
65,0,0,830.7,548.262,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
22,0,0,657.9,532.899,2,0,-1,0,0,0,0,2,0,0,0,0,0,1,0,0
57,0,0,687.6,419.436,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,0,1,540.0,334.8,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
60,0,0,730.8,423.864,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
29,0,0,638.1,344.574,2,1,-1,0,0,0,0,4,0,0,0,0,0,0,0,0
39,0,1,513.9,385.425,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
28,0,0,409.5,274.365,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
32,1,0,721.8,678.492,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
18,0,1,399.6,259.74,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
37,0,0,477.0,209.88,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
27,0,0,585.9,269.514,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
47,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,0,0,657.9,361.845,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
38,0,0,336.6,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
47,0,0,758.7,455.22,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
52,0,0,509.4,341.298,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,0,1,558.9,413.586,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
24,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
56,0,0,363.6,279.972,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
19,0,0,583.2,390.744,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,0,744.3,476.352,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
73,1,0,664.2,604.422,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,0,522.9,465.381,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
39,0,1,817.2,759.996,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,1,387.9,349.11,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,1,0
51,0,0,445.5,400.95,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
42,0,0,841.5,572.22,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,0,0,721.8,526.914,4,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
30,0,0,691.2,373.248,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
61,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
30,0,1,768.6,422.73,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
26,0,0,623.7,474.012,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
34,0,0,499.5,234.765,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
29,0,0,719.1,604.044,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,0,0,770.4,677.952,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,1,0,782.1,351.945,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
41,0,0,397.8,198.9,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
40,0,0,428.4,312.732,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,0,0,796.5,724.815,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
43,0,0,413.1,239.598,2,0,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
40,0,0,581.4,232.56,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
43,1,0,583.2,314.928,2,1,-1,0,0,0,1,2,0,1,0,1,0,0,0,0
31,1,0,766.8,674.784,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
28,0,0,764.1,565.434,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
29,0,0,365.4,295.974,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,0,0,696.6,383.13,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
51,0,1,529.2,243.432,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
48,0,0,448.2,367.524,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,0,0,507.6,324.864,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
29,0,0,834.3,700.812,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
66,0,0,369.9,236.736,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
28,0,0,409.5,364.455,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,0,0,558.9,469.476,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
85,0,0,756.0,506.52,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
85,1,0,665.1,325.899,3,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
27,0,0,462.6,222.048,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,0,1,583.2,279.936,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,1,0,683.1,498.663,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,0,810.9,413.559,2,0,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
54,0,0,357.3,167.931,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,0,0,637.2,344.088,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
24,0,0,368.1,154.602,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
54,0,0,464.4,208.98,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
26,0,0,511.2,219.816,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,0,0,516.6,361.62,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
24,0,0,333.9,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
41,0,1,323.1,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
25,0,0,406.8,353.916,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
45,0,0,486.9,214.236,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
47,0,0,747.0,694.71,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
31,0,0,393.3,275.31,2,0,-1,0,0,0,0,12,0,0,0,0,0,0,0,0
24,0,0,643.5,527.67,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
44,0,0,349.2,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
30,0,0,439.2,259.128,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
51,0,0,432.0,375.84,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,369.9,162.756,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,0,430.2,189.288,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
28,1,0,591.3,496.692,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
50,0,0,341.1,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,0,0,826.2,727.056,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
23,0,0,578.7,318.285,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,1,0,758.7,553.851,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,1,0
54,0,0,832.5,499.5,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
47,1,0,514.8,411.84,3,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
22,0,0,610.2,256.284,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
52,0,0,439.2,333.792,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,1,452.7,312.363,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
55,0,0,752.4,436.392,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
34,0,0,513.9,483.066,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,0,0,784.8,439.488,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
54,0,1,730.8,431.172,2,1,-1,0,0,0,1,3,0,1,0,1,0,0,0,0
52,0,1,651.6,410.508,1,0,-1,0,0,0,1,3,1,1,0,0,0,0,0,0
31,0,0,494.1,326.106,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
34,0,0,592.2,450.072,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,1,0,579.6,365.148,2,0,-1,0,0,0,0,11,0,0,0,0,0,0,0,0
50,0,0,376.2,289.674,3,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
22,0,0,684.9,424.638,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
31,0,0,648.9,363.384,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
53,0,0,431.1,340.569,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
27,0,0,322.2,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
20,0,0,365.4,252.126,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,0,0,837.9,645.183,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
57,1,0,657.9,598.689,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
28,1,1,396.0,285.12,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,0,0,550.8,236.844,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
20,0,0,395.1,339.786,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
44,0,0,707.4,537.624,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,0,0,451.8,194.274,4,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
35,0,0,773.1,394.281,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
20,1,0,383.4,253.044,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
33,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
20,0,0,416.7,383.364,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
30,0,0,774.9,364.203,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
33,1,0,339.3,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,0,0,709.2,411.336,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,0,324.9,0.0,2,1,-1,0,0,0,1,2,0,1,0,1,0,0,0,0
22,1,0,522.9,224.847,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
21,0,0,765.9,474.858,1,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
59,0,0,335.7,0.0,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
45,0,0,748.8,591.552,2,1,-1,0,0,0,1,3,1,1,0,1,0,1,0,0
51,0,0,359.1,233.415,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,0,0,347.4,0.0,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
61,0,0,504.9,358.479,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,0,770.4,624.024,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,0,0,394.2,331.128,3,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
37,0,0,742.5,571.725,2,1,-1,0,0,0,1,3,1,0,0,0,0,1,0,0
62,0,0,508.5,300.015,2,1,-1,0,0,0,1,3,1,1,0,1,0,1,0,0
44,0,0,449.1,238.023,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
26,0,0,794.7,500.661,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
41,0,0,734.4,580.176,1,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
29,0,0,565.2,265.644,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
39,0,0,812.7,455.112,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
19,0,0,720.9,677.646,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
21,0,0,432.0,272.16,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
24,0,1,636.3,585.396,2,1,-1,0,0,0,0,2,0,0,0,0,0,1,0,0
30,0,0,436.5,340.47,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,0,0,315.9,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
38,0,0,597.6,322.704,3,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
30,0,0,362.7,253.89,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
51,0,0,767.7,552.744,2,1,-1,0,0,0,1,3,0,1,0,1,0,0,0,0
49,0,0,796.5,358.425,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
44,0,0,717.3,624.051,3,0,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
32,0,0,531.9,436.158,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
48,0,0,754.2,324.306,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,0,1,685.8,589.788,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,0,594.9,452.124,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
65,0,0,417.6,388.368,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
19,0,0,413.1,260.253,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
23,0,0,0.0,0.0,2,1,-1,0,0,0,1,3,1,1,0,1,0,1,0,0
26,0,0,447.3,192.339,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
41,0,0,419.4,377.46,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
19,0,0,523.8,214.758,2,1,-1,0,0,0,1,2,0,1,0,1,0,1,0,0
20,0,0,596.7,507.195,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
31,0,0,493.2,330.444,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,0,0,484.2,387.36,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,0,419.4,218.088,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
30,0,0,480.6,283.554,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
44,0,1,787.5,724.5,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
49,0,0,652.5,313.2,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
50,0,1,846.0,473.76,3,0,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
32,0,0,807.3,322.92,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
37,0,0,459.9,239.148,2,1,-1,0,0,0,1,3,1,0,0,0,0,1,0,0
41,0,0,689.4,282.654,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
26,0,0,503.1,281.736,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,532.8,458.208,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
43,0,0,751.5,420.84,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
44,0,1,0.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
43,0,0,834.3,600.696,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
44,1,0,693.0,367.29,2,1,-1,0,0,0,1,3,0,1,0,1,0,0,0,0
36,0,0,465.3,344.322,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,0,0,436.5,192.06,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
43,0,0,727.2,443.592,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,0,0,316.8,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,0,0,625.5,569.205,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
70,0,0,849.6,756.144,4,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
57,0,0,808.2,581.904,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
33,0,1,722.7,346.896,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
29,0,0,741.6,660.024,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,1,1,802.8,674.352,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
29,0,0,765.9,367.632,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,0,0,483.3,212.652,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
17,0,0,388.8,171.072,1,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
54,0,0,527.4,395.55,3,1,-1,0,0,0,1,3,1,1,0,0,0,0,0,0
25,0,0,621.0,416.07,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,1,0,689.4,282.654,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
25,0,0,679.5,530.01,3,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
26,0,0,340.2,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
43,0,0,724.5,289.8,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,580.5,429.57,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
27,1,0,322.2,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,0,425.7,332.046,2,1,-1,0,0,0,0,2,0,0,0,0,0,1,0,0
46,0,0,751.5,623.745,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
47,0,0,652.5,326.25,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,0,0,381.6,228.96,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,0,631.8,372.762,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
31,0,1,827.1,752.661,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
97,0,0,504.9,449.361,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
33,0,0,811.8,714.384,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,1,0,779.4,568.962,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,1,0,329.4,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
34,1,0,765.0,550.8,2,1,-1,0,0,0,0,4,0,0,0,0,0,0,0,0
38,0,0,742.5,653.4,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
29,0,0,601.2,474.948,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,0,0,0.0,0.0,2,1,-1,0,0,0,1,3,0,1,0,1,0,0,0,0
31,0,0,478.8,406.98,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
48,0,0,567.0,362.88,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
20,0,0,395.1,363.492,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,0,0,727.2,327.24,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,1,0
25,0,0,442.8,394.092,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
36,0,0,601.2,438.876,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
24,0,0,387.0,309.6,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
41,0,0,720.0,403.2,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,0,1,547.2,306.432,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
41,0,0,442.8,296.676,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
33,0,0,737.1,626.535,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,0,0,469.8,310.068,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,581.4,331.398,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
44,0,0,656.1,426.465,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
45,0,0,765.9,704.628,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
