url_len,who_is,https,js_len,www_count,embed_url_count,count@,shortened_url,http_count,space_count,?_count,suspicious,tld_length,if_com,if_porn_u,if_safety_u,if_ali_d,if_jd_d,if_usa,if_india,if_africa,if_korea
38,1,1,198.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
55,1,1,101.0,1,-1,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0
25,0,1,161.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
23,1,1,64.0,1,-1,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0
26,1,1,99.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
42,0,1,192.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
65,1,1,152.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
41,1,1,136.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
31,1,1,76.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
50,1,1,124.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
21,1,1,120.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
18,1,1,84.0,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
29,1,1,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,1,0,1,0,0,0
24,1,0,96.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
25,1,1,83.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
27,1,1,185.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
90,1,1,49.0,1,-1,0,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0
42,1,1,186.5,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
25,1,0,129.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0
43,1,1,74.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
24,1,1,109.0,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
40,1,1,57.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
29,0,1,114.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
25,0,1,179.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
23,1,1,37.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
18,1,1,88.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
35,1,1,0.0,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0
27,1,1,50.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,1,1,59.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
29,0,1,60.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
30,1,0,128.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,1,0,164.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
40,1,1,54.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
20,1,1,119.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
27,1,1,87.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
27,1,1,31.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
27,1,1,141.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
42,0,1,40.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
21,1,1,65.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
29,1,1,122.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
43,0,0,154.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,1,1,173.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
28,1,1,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
23,1,0,132.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
34,1,1,177.5,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
29,1,1,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,1,1,68.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
22,1,1,135.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
28,0,1,103.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
33,1,1,48.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
42,1,0,167.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
28,1,1,146.5,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
37,1,1,60.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
26,0,1,170.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
41,1,1,37.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
29,1,1,97.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
73,1,1,121.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
26,1,0,42.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
25,1,1,57.5,1,-1,0,0,1,0,0,0,3,1,0,0,1,0,1,0,0,0
38,1,1,61.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
89,1,1,113.5,1,-1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
24,1,1,109.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
25,1,1,121.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
32,1,1,33.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
34,1,0,59.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
76,1,1,107.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
52,1,1,48.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
22,0,1,185.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
30,1,0,33.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
32,1,1,177.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
35,1,1,62.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
40,1,0,166.0,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
35,1,1,138.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
20,1,1,161.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
21,1,1,46.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
23,1,1,151.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
22,1,1,143.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
35,1,0,113.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
23,0,1,113.5,0,-1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
22,1,0,87.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
24,1,1,145.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0
74,1,1,43.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
29,0,0,190.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
22,1,1,36.0,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0
35,1,1,166.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
31,1,1,112.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
36,1,0,136.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
67,0,1,0.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
33,1,0,69.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
67,1,1,102.5,1,-1,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,0
36,1,0,74.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
63,0,1,150.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
34,1,0,115.0,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
29,1,1,125.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
27,0,1,112.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
32,1,1,42.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
19,1,1,96.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
23,1,1,180.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
39,1,1,51.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,1,1,58.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
25,1,0,128.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
27,1,1,46.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
25,1,1,93.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
69,0,1,185.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
25,1,1,45.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
44,1,1,132.5,0,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
25,1,1,163.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
37,1,1,182.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,1,0,197.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
23,1,0,75.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
42,1,1,175.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
24,1,1,85.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
40,1,1,163.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
33,1,1,171.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
32,0,1,68.5,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
35,1,1,195.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
27,1,1,145.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
26,1,1,98.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
38,1,1,147.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
40,1,1,149.0,0,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
50,1,1,108.5,0,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
54,1,1,196.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
28,0,1,113.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
26,1,1,133.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0
25,1,1,199.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
49,0,1,96.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
38,1,1,107.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
30,1,1,150.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
28,0,1,199.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
39,1,1,100.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
27,1,1,176.5,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
37,1,1,177.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
37,1,1,128.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
34,1,1,131.5,0,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
46,1,1,81.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
61,1,1,185.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
45,0,1,71.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
32,1,1,172.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
26,1,1,121.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
20,1,0,100.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
22,1,1,73.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
63,1,1,92.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
43,1,1,180.0,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
26,1,1,55.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
44,1,1,81.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,1,1,120.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
36,1,1,77.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
23,1,1,103.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
52,1,1,89.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
30,1,1,155.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
19,1,0,78.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
37,1,1,77.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
33,0,1,122.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
27,1,1,169.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,0,1,120.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
48,1,1,44.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
64,1,1,146.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
29,1,1,169.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
38,1,1,160.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
43,1,1,89.5,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0
20,0,1,37.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
32,1,0,134.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
26,1,0,102.5,1,-1,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0
31,1,0,149.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
58,1,0,179.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
25,1,1,59.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,0,0,183.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
30,1,1,164.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
42,1,1,198.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
24,1,1,167.0,1,-1,0,0,1,0,0,0,3,1,0,0,1,0,1,0,0,0
47,1,0,111.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
53,1,1,41.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
47,1,1,110.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
30,1,1,35.0,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0
42,1,1,127.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
63,1,1,124.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
33,1,1,86.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
18,1,0,142.5,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
56,1,0,168.0,1,-1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
24,0,1,77.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,1,1,156.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
32,1,1,59.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
31,1,1,178.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
28,0,1,116.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,0,1,145.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
70,1,1,30.5,1,-1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0
22,1,1,35.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
28,1,1,141.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
50,0,1,89.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
117,1,0,163.5,1,-1,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,0
25,1,1,0.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
26,1,1,153.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
50,1,1,153.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
42,1,1,98.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
45,1,1,100.0,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0
49,1,1,36.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
27,1,1,142.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
19,1,1,108.0,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
39,1,1,44.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
38,1,1,154.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0
31,1,1,147.5,1,-1,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0
26,1,0,197.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
24,1,1,97.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
43,1,1,125.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
58,0,1,149.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
23,1,1,151.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
51,1,1,90.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
25,1,1,87.0,0,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
47,1,1,108.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
33,1,1,31.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
25,1,1,150.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
22,1,1,95.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
63,1,1,118.5,1,-1,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,0
29,1,1,80.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
47,0,1,167.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
25,0,1,63.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
34,1,1,146.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
46,1,1,80.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
28,1,1,90.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
22,1,1,143.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
42,0,0,170.0,0,-1,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,0
58,1,1,185.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
22,1,0,170.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
25,1,1,191.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,1,0,192.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
22,1,1,192.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
40,1,1,143.5,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0
35,1,1,164.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
33,0,1,146.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
31,1,0,129.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
74,1,1,155.5,0,-1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0
61,1,1,109.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
36,1,1,76.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,1,1,162.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
29,1,1,176.5,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
33,0,0,57.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
64,1,1,31.5,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
35,1,1,125.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
26,1,1,129.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
44,1,1,144.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
41,1,1,154.0,1,-1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,1,0
39,1,1,99.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
21,1,0,134.5,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0
28,1,1,113.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
37,1,0,30.5,1,-1,0,1,1,0,0,0,5,0,0,0,0,0,1,0,0,0
29,0,0,172.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
39,1,1,143.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
46,1,1,142.0,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
22,1,1,140.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
32,1,0,122.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,1,1,139.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
25,1,1,69.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
36,1,1,186.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
32,1,0,109.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
34,1,1,136.0,1,-1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0
28,1,1,110.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
20,1,1,175.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
27,0,1,95.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
19,1,1,138.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
22,0,1,58.0,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0
27,0,1,94.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
41,1,1,54.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
30,1,0,171.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
36,1,1,113.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0
35,0,1,68.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
24,0,1,149.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
28,1,0,180.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
39,1,1,159.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
33,1,1,166.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
54,1,1,161.0,0,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
36,1,1,93.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
24,1,1,176.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
36,1,1,193.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
27,1,1,129.5,1,-1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
22,0,1,87.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
32,1,1,164.0,1,-1,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0
42,1,1,100.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
33,1,1,105.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
32,1,1,162.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
32,1,1,59.5,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
31,1,1,89.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
26,1,0,133.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0
42,1,1,53.5,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
25,1,1,39.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
17,1,0,89.0,0,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
56,1,1,150.5,0,-1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0
38,1,1,109.5,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
35,1,1,153.5,0,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
20,1,1,188.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0
30,0,0,186.0,0,-1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0
23,0,0,158.5,1,-1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0
23,0,1,135.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
29,1,1,189.0,1,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
22,1,0,104.0,1,-1,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0
29,1,1,32.0,1,-1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
